CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15608674,Client_8674,697,Spain,Female,55,7,0.0,2,0,1,106267.09,0
15608675,Client_8675,793,Spain,Male,85,9,840.83,1,1,1,114495.83,0
15608676,Client_8676,536,Germany,Male,86,0,0.0,2,0,0,57974.8,0
15608677,Client_8677,638,Spain,Male,18,2,220643.76,1,0,1,81056.93,1
15608678,Client_8678,752,Spain,Female,67,3,18912.15,3,0,1,163308.34,0
15608679,Client_8679,377,Spain,Male,90,10,0.0,3,0,0,15683.29,1
15608680,Client_8680,728,Spain,Male,26,8,114121.96,2,1,0,115810.76,0
15608681,Client_8681,529,Germany,Female,70,7,194538.49,2,0,1,16038.55,0
15608682,Client_8682,602,France,Female,27,7,0.0,2,0,0,48311.22,0
15608683,Client_8683,475,France,Male,46,1,77410.45,1,1,0,80849.88,1
15608684,Client_8684,526,Spain,Female,53,6,3568.99,2,1,0,45423.14,0
15608685,Client_8685,386,Germany,Male,44,2,225707.65,1,1,0,171217.34,0
15608686,Client_8686,759,Germany,Male,35,5,171389.23,4,1,1,175338.95,0
15608687,Client_8687,448,Spain,Female,35,3,0.0,3,1,1,39072.15,0
15608688,Client_8688,447,France,Male,26,5,221878.74,1,1,1,179543.85,1
15608689,Client_8689,476,Spain,Male,84,3,21645.37,2,0,1,53698.18,0
15608690,Client_8690,832,Germany,Female,24,2,0.0,1,0,0,12305.92,0
15608691,Client_8691,517,Germany,Male,75,1,140899.38,1,0,0,149999.61,0
15608692,Client_8692,429,France,Female,47,3,126377.92,1,1,0,108464.61,0
15608693,Client_8693,643,Germany,Male,90,9,163726.89,1,0,0,104694.27,0
15608694,Client_8694,682,Germany,Female,78,1,74398.76,1,1,1,10513.61,0
15608695,Client_8695,475,Germany,Female,34,6,0.0,1,0,0,195922.32,0
15608696,Client_8696,692,France,Female,70,0,0.0,2,0,1,168188.65,0
15608697,Client_8697,659,Germany,Female,23,10,31324.3,2,0,1,193813.73,0
15608698,Client_8698,499,Spain,Female,56,0,185100.36,2,0,0,56297.98,0
15608699,Client_8699,365,France,Female,42,4,227985.75,2,0,0,124698.43,0
15608700,Client_8700,377,Spain,Male,59,6,91106.12,2,1,0,151881.14,0
15608701,Client_8701,845,Spain,Male,59,0,0.0,2,1,0,162633.82,0
15608702,Client_8702,768,France,Female,76,3,171956.13,2,0,0,158528.7,0
15608703,Client_8703,793,Spain,Male,55,4,207880.88,1,1,0,118742.17,1
15608704,Client_8704,522,France,Female,48,1,49498.38,2,0,1,16003.99,0
15608705,Client_8705,395,Spain,Female,46,6,0.0,1,0,0,198855.66,0
15608706,Client_8706,677,France,Male,26,3,185090.85,2,0,1,31825.84,0
15608707,Client_8707,585,Germany,Female,18,7,49781.54,2,1,1,44356.24,1
15608708,Client_8708,788,Germany,Male,89,0,118120.37,1,0,1,166642.58,1
15608709,Client_8709,563,Spain,Female,64,9,116090.52,1,1,1,29109.42,1
15608710,Client_8710,434,Germany,Female,27,0,209836.31,1,1,1,50536.98,0
15608711,Client_8711,631,France,Male,33,0,0.0,2,0,0,13857.36,0
15608712,Client_8712,581,Spain,Female,64,3,0.0,1,1,0,39767.46,1
15608713,Client_8713,434,Germany,Female,60,0,0.0,1,0,0,135202.4,0
15608714,Client_8714,758,Germany,Female,41,4,0.0,1,0,1,78501.83,0
15608715,Client_8715,838,Spain,Male,25,5,184903.12,1,1,1,35675.51,1
15608716,Client_8716,414,Germany,Male,43,6,0.0,1,1,1,60159.38,0
15608717,Client_8717,483,Germany,Male,24,7,102795.1,3,0,0,153198.64,0
15608718,Client_8718,500,Spain,Male,32,7,0.0,1,1,0,115800.85,0
15608719,Client_8719,464,Germany,Male,65,1,19855.16,2,0,0,100448.29,1
15608720,Client_8720,413,Germany,Female,20,3,93473.64,4,0,0,18865.04,0
15608721,Client_8721,692,Germany,Male,33,6,161135.26,2,1,0,107227.91,1
15608722,Client_8722,776,Germany,Male,31,8,0.0,1,0,0,101490.35,0
15608723,Client_8723,712,Spain,Female,20,8,163164.47,2,1,0,94145.06,0
15608724,Client_8724,756,France,Female,90,10,99380.19,1,0,0,102623.59,0
15608725,Client_8725,701,France,Male,87,2,0.0,3,0,0,24116.35,0
15608726,Client_8726,507,Germany,Female,48,6,10383.09,1,0,0,187272.04,0
15608727,Client_8727,426,Germany,Female,34,3,0.0,1,0,1,68165.25,0
15608728,Client_8728,840,France,Female,66,8,0.0,1,1,1,133978.05,0
15608729,Client_8729,495,Germany,Male,20,6,59947.79,4,0,1,78207.3,1
15608730,Client_8730,692,France,Female,72,5,139676.85,2,0,0,72307.85,0
15608731,Client_8731,812,Spain,Female,89,8,55014.35,2,1,0,147749.57,0
15608732,Client_8732,574,Spain,Male,57,6,110853.02,3,0,0,89567.11,0
15608733,Client_8733,754,Spain,Female,83,10,107908.57,4,1,0,127016.12,0
15608734,Client_8734,662,Spain,Female,57,7,193280.59,1,0,1,62102.72,0
15608735,Client_8735,452,Spain,Male,47,10,235647.97,2,1,0,60438.25,0
15608736,Client_8736,756,Spain,Male,42,4,50710.81,2,0,0,47821.88,0
15608737,Client_8737,696,France,Male,24,3,247879.32,2,1,1,67173.54,1
15608738,Client_8738,650,Germany,Female,67,0,235079.12,1,0,1,22331.52,0
15608739,Client_8739,777,France,Male,18,7,28163.3,3,1,0,24782.45,0
15608740,Client_8740,815,Spain,Male,61,5,0.0,1,1,0,172052.84,0
15608741,Client_8741,437,Germany,Female,66,3,141144.48,2,0,1,63175.1,0
15608742,Client_8742,720,Germany,Female,24,2,219739.1,1,1,1,112283.13,0
15608743,Client_8743,652,Spain,Female,20,4,236408.8,1,0,1,104321.28,0
15608744,Client_8744,517,Spain,Female,18,3,0.0,2,0,1,130496.21,0
15608745,Client_8745,784,Spain,Female,68,10,100719.4,1,1,0,133108.89,0
15608746,Client_8746,519,Spain,Male,55,10,0.0,1,0,0,79689.14,0
15608747,Client_8747,484,Spain,Male,60,6,116192.58,1,0,0,35351.88,1
15608748,Client_8748,399,Spain,Male,72,5,91611.98,1,1,1,43708.5,0
15608749,Client_8749,781,Germany,Female,74,2,62677.49,2,0,0,78271.68,0
15608750,Client_8750,689,Spain,Male,70,9,0.0,4,1,0,116420.84,1
15608751,Client_8751,696,Spain,Female,50,10,201492.98,1,1,1,126706.88,0
15608752,Client_8752,483,Germany,Female,79,0,0.0,2,1,0,187147.56,0
15608753,Client_8753,696,France,Male,28,6,239501.38,4,1,1,67991.89,0
15608754,Client_8754,486,Spain,Male,89,4,72654.16,2,0,1,30766.03,0
15608755,Client_8755,594,Germany,Female,69,0,0.0,1,0,0,112155.05,0
15608756,Client_8756,458,Germany,Female,18,0,173444.74,3,1,0,22653.37,0
15608757,Client_8757,662,France,Male,31,5,0.0,2,1,0,41467.61,0
15608758,Client_8758,636,Spain,Male,38,3,91720.48,1,1,1,115285.69,0
15608759,Client_8759,370,Spain,Female,51,7,85564.21,1,1,1,185649.69,0
15608760,Client_8760,439,Spain,Female,31,1,246477.5,2,1,1,47154.21,1
15608761,Client_8761,645,Germany,Female,57,3,239594.64,2,0,0,78874.65,0
15608762,Client_8762,461,Spain,Female,52,7,205441.97,1,0,1,94142.35,0
15608763,Client_8763,650,Spain,Male,59,7,0.0,2,1,1,191164.9,0
15608764,Client_8764,426,Spain,Male,37,4,0.0,2,1,1,149766.85,1
15608765,Client_8765,526,Spain,Female,77,2,228991.06,1,0,0,73108.92,0
15608766,Client_8766,692,France,Female,26,3,67010.9,2,1,1,61559.63,1
15608767,Client_8767,497,France,Male,50,2,130485.75,2,1,1,108515.89,0
15608768,Client_8768,450,France,Female,66,10,0.0,2,1,1,82461.79,0
15608769,Client_8769,595,Spain,Female,85,1,0.0,2,1,0,127191.67,0
15608770,Client_8770,466,Spain,Female,21,3,0.0,1,0,0,111603.52,1
15608771,Client_8771,441,Germany,Female,65,8,0.0,1,0,0,16415.4,0
15608772,Client_8772,750,Germany,Female,33,5,191262.31,1,0,1,24150.3,0
15608773,Client_8773,377,Germany,Female,64,3,37861.32,1,1,0,35469.44,0
15608774,Client_8774,774,Spain,Male,43,0,0.0,2,1,0,133642.36,0
15608775,Client_8775,799,France,Female,87,6,80338.08,2,1,0,195677.6,0
15608776,Client_8776,374,France,Male,54,1,229661.54,2,1,1,95997.91,0
15608777,Client_8777,407,France,Male,39,5,0.0,1,0,0,38385.22,1
15608778,Client_8778,847,Spain,Male,24,9,158529.37,2,1,0,125908.56,0
15608779,Client_8779,646,France,Female,59,0,0.0,1,0,1,128827.76,0
15608780,Client_8780,483,Germany,Female,47,6,128319.83,1,1,1,153593.55,0
15608781,Client_8781,680,Germany,Female,91,3,0.0,1,0,0,144867.67,0
15608782,Client_8782,598,France,Male,23,10,0.0,4,1,1,140690.07,0
15608783,Client_8783,387,Germany,Male,41,2,0.0,2,0,1,147719.53,0
15608784,Client_8784,739,France,Female,83,9,197942.2,1,0,1,165652.77,1
15608785,Client_8785,778,France,Female,57,6,31984.58,2,1,1,180137.02,0
15608786,Client_8786,424,Germany,Male,32,2,0.0,1,1,0,10647.17,0
15608787,Client_8787,491,Germany,Male,70,7,0.0,1,1,1,136581.79,0
15608788,Client_8788,671,Germany,Male,22,10,0.0,3,0,0,188830.52,0
15608789,Client_8789,517,Germany,Female,53,3,69628.63,2,1,0,153995.37,1
15608790,Client_8790,608,France,Male,91,2,0.0,2,0,1,25459.94,0
15608791,Client_8791,722,Germany,Male,63,6,51871.04,1,0,0,149899.94,1
15608792,Client_8792,704,Germany,Male,40,6,0.0,1,0,1,57993.3,0
15608793,Client_8793,574,Spain,Female,62,8,212439.79,2,1,0,44970.66,0
15608794,Client_8794,501,Germany,Female,27,9,48295.16,1,1,1,48608.2,0
15608795,Client_8795,368,Germany,Female,71,6,202353.96,1,1,1,194705.56,0
15608796,Client_8796,495,France,Male,87,5,178435.04,2,1,0,135231.55,0
15608797,Client_8797,797,France,Male,49,2,0.0,1,0,1,195792.5,1
15608798,Client_8798,590,Spain,Male,60,3,0.0,1,1,1,170967.09,0
15608799,Client_8799,721,Germany,Male,32,7,58464.13,2,0,0,185730.25,1
15608800,Client_8800,730,Germany,Female,83,5,0.0,2,1,1,115438.39,0
15608801,Client_8801,693,Germany,Male,32,8,197510.9,1,1,1,76260.66,0
15608802,Client_8802,586,Germany,Male,37,7,0.0,2,0,1,150321.48,0
15608803,Client_8803,384,Germany,Female,67,7,0.0,2,1,0,13432.47,1
15608804,Client_8804,539,Germany,Male,23,10,237131.31,2,0,0,132312.49,0
15608805,Client_8805,350,Spain,Male,34,9,88826.03,2,0,1,191732.07,0
15608806,Client_8806,833,Germany,Male,43,9,0.0,2,1,1,170714.06,0
15608807,Client_8807,502,Germany,Female,39,6,138134.33,2,1,1,45998.19,0
15608808,Client_8808,778,Germany,Male,90,9,228418.94,2,0,0,34327.94,0
15608809,Client_8809,782,Spain,Female,81,10,0.0,1,1,0,167031.34,0
15608810,Client_8810,475,Germany,Male,75,0,0.0,2,1,1,20144.21,0
15608811,Client_8811,840,Spain,Female,54,4,0.0,1,0,0,199108.09,0
15608812,Client_8812,831,France,Female,89,6,0.0,1,0,0,98805.88,0
15608813,Client_8813,694,Germany,Female,45,9,128318.35,3,0,0,186242.59,0
15608814,Client_8814,749,Spain,Male,66,8,22201.07,1,1,1,164142.66,1
15608815,Client_8815,575,France,Male,90,3,139531.54,3,1,0,142500.66,1
15608816,Client_8816,570,Spain,Female,84,7,110528.9,2,1,0,49093.8,0
15608817,Client_8817,752,Spain,Female,84,0,0.0,3,0,1,26273.95,0
15608818,Client_8818,756,France,Male,58,3,213270.13,2,1,1,134576.63,0
15608819,Client_8819,560,Germany,Female,63,3,95447.37,2,1,1,46050.77,0
15608820,Client_8820,374,Germany,Male,72,1,0.0,2,0,1,167455.53,0
15608821,Client_8821,365,Spain,Male,28,10,197670.67,2,1,1,22747.36,0
15608822,Client_8822,531,France,Female,43,10,44656.98,1,1,0,109532.34,0
15608823,Client_8823,848,Germany,Female,89,2,29778.38,1,0,0,90189.22,0
15608824,Client_8824,678,Spain,Male,30,2,1958.79,2,1,0,185724.04,0
15608825,Client_8825,478,France,Male,53,8,0.0,2,0,1,180715.64,0
15608826,Client_8826,391,Spain,Male,81,6,203988.92,1,1,0,146856.94,1
15608827,Client_8827,752,France,Female,68,1,0.0,2,1,1,153510.27,0
15608828,Client_8828,830,Germany,Male,39,8,0.0,1,0,1,144241.1,0
15608829,Client_8829,767,Germany,Female,77,7,0.0,1,1,0,138211.85,0
15608830,Client_8830,685,Spain,Female,19,5,5997.89,1,1,1,199419.58,0
15608831,Client_8831,585,Germany,Male,73,5,96379.41,1,0,0,149852.83,0
15608832,Client_8832,709,Germany,Female,57,1,0.0,1,1,0,189660.47,1
15608833,Client_8833,788,France,Female,45,2,9012.75,1,0,0,93072.94,0
15608834,Client_8834,751,Germany,Female,20,5,0.0,1,0,0,199643.66,0
15608835,Client_8835,383,France,Female,80,2,90001.39,2,1,0,126748.38,0
15608836,Client_8836,694,France,Male,40,10,139630.88,1,1,0,181936.59,0
15608837,Client_8837,730,Spain,Male,72,10,0.0,1,1,0,27275.54,0
15608838,Client_8838,394,France,Female,49,6,0.0,1,0,0,126004.31,0
15608839,Client_8839,483,Germany,Female,45,4,0.0,2,0,0,198631.43,0
15608840,Client_8840,370,France,Female,25,3,105921.05,4,0,0,22646.81,0
15608841,Client_8841,471,France,Female,20,7,88089.41,2,0,1,189939.44,0
15608842,Client_8842,419,Spain,Female,70,10,0.0,1,1,1,37721.02,0
15608843,Client_8843,701,Germany,Male,46,10,77992.82,1,1,0,199262.59,1
15608844,Client_8844,710,Germany,Male,76,1,131.03,1,0,1,64898.55,0
15608845,Client_8845,397,Germany,Male,41,2,81023.39,2,0,0,160792.28,0
15608846,Client_8846,840,France,Male,55,9,0.0,1,0,0,15265.07,0
15608847,Client_8847,388,Germany,Female,45,3,230325.54,1,1,0,64491.06,0
15608848,Client_8848,636,Germany,Female,79,9,18583.22,1,1,1,124607.41,0
15608849,Client_8849,839,France,Male,68,5,0.0,4,1,1,53178.31,0
15608850,Client_8850,359,Spain,Male,24,4,122856.58,4,0,1,154541.78,0
15608851,Client_8851,379,Spain,Male,40,4,128293.29,1,0,0,138375.95,1
15608852,Client_8852,593,France,Female,63,6,0.0,1,0,0,198267.48,0
15608853,Client_8853,623,Spain,Female,45,7,173844.93,3,1,1,121021.24,0
15608854,Client_8854,793,Spain,Female,41,5,59265.28,2,1,1,155942.37,0
15608855,Client_8855,437,Spain,Male,24,2,6366.59,4,0,0,24159.74,1
15608856,Client_8856,593,Germany,Male,66,3,194612.3,2,0,0,18168.53,0
15608857,Client_8857,730,Spain,Female,20,0,32435.7,2,1,0,120512.98,0
15608858,Client_8858,678,Germany,Female,19,10,149592.31,1,0,1,197216.83,1
15608859,Client_8859,828,Spain,Female,24,4,235657.94,2,1,1,61070.41,0
15608860,Client_8860,364,Germany,Male,38,9,137360.87,2,0,1,10325.46,0
15608861,Client_8861,353,France,Female,26,7,71393.31,1,0,1,74774.05,0
15608862,Client_8862,540,France,Female,29,2,44700.53,2,0,1,150426.09,0
15608863,Client_8863,517,Spain,Male,41,9,6737.48,1,1,0,162431.6,1
15608864,Client_8864,358,Germany,Female,50,3,155811.24,1,1,0,158402.91,0
15608865,Client_8865,458,France,Female,60,3,139499.77,2,0,0,25375.45,0
15608866,Client_8866,486,France,Female,22,5,115431.48,1,0,1,156457.54,0
15608867,Client_8867,503,France,Female,88,8,0.0,2,1,1,25514.31,0
15608868,Client_8868,737,France,Male,31,9,59157.97,4,1,1,197561.17,1
15608869,Client_8869,558,Spain,Female,53,2,239632.25,1,0,1,80391.42,0
15608870,Client_8870,621,Germany,Male,52,3,5101.02,2,1,1,141762.87,0
15608871,Client_8871,492,France,Female,67,5,90858.67,1,0,0,102058.23,0
15608872,Client_8872,448,Spain,Male,28,5,9703.13,1,0,1,55722.92,0
15608873,Client_8873,726,France,Female,41,6,0.0,1,1,1,126062.6,1
15608874,Client_8874,657,France,Female,61,0,233284.07,2,1,0,13025.1,0
15608875,Client_8875,418,France,Male,68,8,37390.69,1,1,1,105979.73,0
15608876,Client_8876,596,France,Female,34,1,150196.33,3,0,1,17417.51,0
15608877,Client_8877,610,Spain,Female,87,3,86736.27,2,1,0,117882.6,0
15608878,Client_8878,625,Germany,Male,25,2,0.0,2,0,0,96885.19,0
15608879,Client_8879,428,Spain,Female,91,2,213035.71,2,1,1,179998.09,0
15608880,Client_8880,495,Spain,Female,45,10,71636.1,2,1,0,193540.63,0
15608881,Client_8881,460,Spain,Female,29,4,0.0,2,0,0,133709.19,0
15608882,Client_8882,607,France,Female,60,6,51044.97,1,0,0,45185.66,0
15608883,Client_8883,442,Germany,Female,54,6,109772.55,1,0,0,109477.19,0
15608884,Client_8884,362,France,Male,80,6,0.0,3,0,1,10309.24,0
15608885,Client_8885,609,Spain,Male,80,2,235473.82,1,0,0,155932.83,0
15608886,Client_8886,775,France,Female,27,8,0.0,1,0,0,17821.26,1
15608887,Client_8887,458,Germany,Female,54,5,0.0,2,1,0,163438.0,0
15608888,Client_8888,679,Germany,Male,28,10,18127.43,2,1,0,60288.82,0
15608889,Client_8889,538,France,Male,36,10,19480.53,1,0,0,57505.9,0
15608890,Client_8890,444,Spain,Male,69,9,163533.07,2,0,1,27039.17,0
15608891,Client_8891,454,France,Male,35,10,0.0,1,1,1,140295.14,0
15608892,Client_8892,357,Spain,Male,49,7,71924.08,2,1,0,79538.43,0
15608893,Client_8893,416,Germany,Male,40,0,67326.54,1,0,0,27082.09,1
15608894,Client_8894,845,France,Female,29,3,154427.96,2,0,0,70991.71,0
15608895,Client_8895,540,Germany,Female,75,6,194070.21,1,1,1,185201.03,0
15608896,Client_8896,715,Spain,Female,38,8,217239.78,2,0,0,16639.55,0
15608897,Client_8897,605,Spain,Female,38,2,62426.54,2,1,0,137120.24,0
15608898,Client_8898,358,France,Female,46,10,185049.79,3,0,0,105191.11,0
15608899,Client_8899,827,France,Male,64,5,76803.02,1,0,1,123552.47,0
15608900,Client_8900,466,France,Male,29,7,136202.98,2,1,0,84412.46,0
15608901,Client_8901,616,Germany,Male,75,10,47713.12,1,0,0,101492.92,0
15608902,Client_8902,448,Spain,Male,58,2,36500.51,1,1,1,154266.69,0
15608903,Client_8903,834,Spain,Male,36,5,233825.89,1,1,1,101803.89,0
15608904,Client_8904,647,Germany,Male,29,8,136799.81,1,0,0,81494.93,1
15608905,Client_8905,746,France,Female,40,8,0.0,1,0,1,62393.28,0
15608906,Client_8906,513,France,Female,22,5,198359.14,2,1,0,95595.15,0
15608907,Client_8907,725,Germany,Male,43,4,0.0,2,1,0,119386.66,0
15608908,Client_8908,490,Spain,Female,80,0,81470.7,1,1,0,81151.62,0
15608909,Client_8909,617,Spain,Male,69,2,115991.07,2,1,0,181187.62,1
15608910,Client_8910,386,Spain,Female,27,2,112469.87,1,0,0,199229.61,0
15608911,Client_8911,423,Spain,Male,56,3,68692.42,4,0,0,48782.52,0
15608912,Client_8912,422,Germany,Male,40,4,0.0,1,1,1,132410.27,0
15608913,Client_8913,657,Spain,Female,28,10,0.0,1,1,0,49168.75,0
15608914,Client_8914,548,Germany,Male,89,7,224319.86,1,1,1,112799.67,0
15608915,Client_8915,479,France,Female,65,10,0.0,1,1,1,84725.55,0
15608916,Client_8916,595,Germany,Female,33,8,172545.78,1,1,0,56628.54,1
15608917,Client_8917,661,Spain,Male,63,6,0.0,1,1,0,74994.78,1
15608918,Client_8918,409,France,Male,64,9,0.0,3,1,0,33434.76,1
15608919,Client_8919,628,Germany,Male,65,5,0.0,2,1,0,25102.96,0
15608920,Client_8920,452,Germany,Female,86,2,30465.76,2,0,1,95523.9,0
15608921,Client_8921,645,Germany,Female,42,8,169581.24,1,0,0,164899.53,0
15608922,Client_8922,669,France,Male,54,9,21068.06,1,1,0,139751.05,0
15608923,Client_8923,836,Germany,Male,80,0,201755.73,1,1,1,123113.12,0
15608924,Client_8924,690,Spain,Male,46,8,244445.96,1,0,0,89895.9,0
15608925,Client_8925,500,France,Male,75,2,0.0,1,1,0,99024.89,0
15608926,Client_8926,506,France,Male,48,8,19269.47,2,1,0,14084.32,1
15608927,Client_8927,555,Germany,Male,85,9,146688.36,2,1,1,188626.73,1
15608928,Client_8928,823,Spain,Male,58,0,185215.77,1,1,0,69063.82,0
15608929,Client_8929,528,France,Female,67,7,0.0,1,0,1,183746.63,0
15608930,Client_8930,546,Germany,Female,61,5,0.0,1,1,0,146087.55,0
15608931,Client_8931,572,Spain,Male,26,8,193760.58,1,0,0,116726.96,0
15608932,Client_8932,438,Germany,Male,76,3,33145.43,2,0,1,94590.63,0
15608933,Client_8933,636,Germany,Female,44,4,197646.59,1,0,0,71363.96,0
15608934,Client_8934,783,France,Male,76,5,0.0,2,0,0,131278.04,0
15608935,Client_8935,625,France,Female,20,8,215310.71,1,0,0,194342.97,0
15608936,Client_8936,585,Germany,Female,24,5,0.0,1,0,1,162821.91,0
15608937,Client_8937,532,France,Male,33,8,125191.41,1,0,1,84314.51,0
15608938,Client_8938,558,France,Female,66,1,218646.68,1,1,0,101613.2,0
15608939,Client_8939,842,Spain,Female,49,3,0.0,2,0,0,99006.67,0
15608940,Client_8940,479,Spain,Male,61,2,47527.78,4,0,1,59313.33,1
15608941,Client_8941,502,Germany,Male,36,3,0.0,1,0,0,170984.74,1
15608942,Client_8942,362,Germany,Female,20,0,93322.66,2,1,1,141638.37,0
15608943,Client_8943,471,Germany,Male,77,1,156087.26,1,1,0,123531.5,0
15608944,Client_8944,708,Germany,Female,52,3,49786.45,4,1,1,92327.21,0
15608945,Client_8945,569,Spain,Female,46,9,0.0,4,1,0,55410.05,1
15608946,Client_8946,455,France,Female,87,3,137759.61,1,0,1,131562.79,0
15608947,Client_8947,724,Spain,Female,62,4,138648.64,4,0,0,54985.47,0
15608948,Client_8948,419,Germany,Female,44,8,92435.58,2,1,0,11673.0,0
15608949,Client_8949,544,Germany,Female,86,0,77934.63,4,1,1,22661.29,1
15608950,Client_8950,535,Spain,Male,52,7,93543.37,2,1,1,141862.06,0
15608951,Client_8951,448,Spain,Male,36,2,198786.4,1,1,0,81734.15,0
15608952,Client_8952,431,Germany,Male,34,8,89433.7,2,1,0,49217.46,0
15608953,Client_8953,424,France,Male,52,10,230343.17,2,0,1,55194.74,0
15608954,Client_8954,723,Germany,Female,47,7,28240.62,1,1,0,103949.18,0
15608955,Client_8955,689,Spain,Female,65,7,232894.07,2,0,0,182034.82,0
15608956,Client_8956,541,Germany,Female,74,8,172387.0,2,0,0,61071.21,1
15608957,Client_8957,674,Germany,Female,34,3,86087.73,4,0,1,134536.22,0
15608958,Client_8958,816,France,Female,32,4,1713.81,2,1,1,166862.04,0
15608959,Client_8959,563,Germany,Male,31,6,200607.91,1,1,1,102849.92,0
15608960,Client_8960,664,Germany,Male,31,1,0.0,4,0,1,15136.24,1
15608961,Client_8961,793,Germany,Male,62,6,245609.84,2,1,1,161272.35,0
15608962,Client_8962,816,Spain,Female,55,2,105851.3,1,1,0,177079.75,0
15608963,Client_8963,731,Spain,Female,80,5,17626.1,1,1,0,15897.99,0
15608964,Client_8964,716,France,Male,28,5,78438.45,2,1,0,32078.28,1
15608965,Client_8965,667,Germany,Female,65,5,77435.06,1,1,1,26535.72,0
15608966,Client_8966,493,Spain,Female,43,9,0.0,3,1,0,52024.28,0
15608967,Client_8967,733,France,Male,84,1,0.0,4,0,1,104240.83,0
15608968,Client_8968,565,Germany,Female,42,8,151144.62,1,1,0,16335.12,0
15608969,Client_8969,710,France,Male,78,7,0.0,1,1,0,42115.79,0
15608970,Client_8970,673,France,Male,43,6,12753.44,2,0,0,87377.75,0
15608971,Client_8971,364,France,Male,51,10,68849.33,1,0,1,130283.32,0
15608972,Client_8972,566,France,Male,26,8,0.0,2,0,1,182820.97,0
15608973,Client_8973,841,France,Female,57,3,0.0,1,1,0,167674.97,0
15608974,Client_8974,788,France,Female,24,1,225348.0,2,1,1,20243.18,0
15608975,Client_8975,384,France,Female,47,3,64992.97,4,1,1,193715.86,1
15608976,Client_8976,532,Germany,Male,83,9,121832.76,1,1,0,60734.51,1
15608977,Client_8977,619,Germany,Female,47,10,0.0,2,0,1,79072.27,0
15608978,Client_8978,782,France,Male,85,2,131676.89,1,1,1,24158.12,0
15608979,Client_8979,816,Germany,Female,75,1,71528.7,2,0,0,187849.2,0
15608980,Client_8980,707,France,Female,72,1,115730.41,1,1,1,113724.1,0
15608981,Client_8981,449,Germany,Male,31,7,36342.6,1,0,0,108098.71,0
15608982,Client_8982,356,Spain,Female,54,4,177387.61,1,1,0,12887.41,0
15608983,Client_8983,379,France,Male,61,5,92435.12,1,1,1,10653.17,0
15608984,Client_8984,816,Spain,Male,23,7,135604.17,2,1,0,139620.62,1
15608985,Client_8985,654,France,Female,43,6,151150.3,1,1,0,101633.14,1
15608986,Client_8986,822,France,Female,31,6,209131.42,1,1,0,106438.81,1
15608987,Client_8987,493,Spain,Female,25,6,0.0,1,1,1,133543.73,0
15608988,Client_8988,460,Spain,Female,41,10,0.0,1,0,0,37728.95,0
15608989,Client_8989,581,Spain,Male,56,10,0.0,1,0,0,199685.78,0
15608990,Client_8990,528,France,Male,66,6,0.0,2,0,1,25346.1,0
15608991,Client_8991,421,Spain,Female,80,7,111131.54,2,0,0,60896.99,0
15608992,Client_8992,559,Spain,Female,43,0,0.0,1,1,0,141831.32,0
15608993,Client_8993,569,Germany,Female,27,2,187668.34,1,0,1,108024.55,0
15608994,Client_8994,429,Germany,Male,75,0,21255.39,1,1,0,28349.11,0
15608995,Client_8995,849,Spain,Female,31,7,0.0,1,1,1,157221.13,0
15608996,Client_8996,432,Spain,Male,90,1,93561.28,1,0,0,194382.23,1
15608997,Client_8997,391,Spain,Female,88,6,84539.88,1,1,1,99884.47,0
15608998,Client_8998,622,Spain,Female,56,5,0.0,2,0,0,58092.15,0
15608999,Client_8999,540,Germany,Male,48,10,141917.31,2,0,1,30297.21,0
15609000,Client_9000,522,France,Male,67,0,101363.24,1,1,1,48993.33,0
15609001,Client_9001,810,Spain,Female,33,5,0.0,1,0,1,69133.4,1
15609002,Client_9002,356,Spain,Male,89,8,127042.19,1,0,0,45713.75,0
15609003,Client_9003,504,Germany,Male,68,2,0.0,1,1,1,140051.32,0
15609004,Client_9004,359,Spain,Female,32,6,25660.33,1,0,1,14358.94,0
15609005,Client_9005,383,Spain,Male,55,3,199788.11,2,1,0,87730.71,0
15609006,Client_9006,385,Germany,Male,88,0,175577.48,1,1,0,81087.39,0
15609007,Client_9007,758,Spain,Female,89,6,21087.74,1,0,1,176819.69,0
15609008,Client_9008,355,Spain,Female,38,0,40651.4,2,1,0,61828.32,0
15609009,Client_9009,757,Germany,Male,33,10,25041.67,3,1,1,120656.96,0
15609010,Client_9010,751,France,Female,84,3,197677.56,2,0,1,10889.08,1
15609011,Client_9011,564,Spain,Male,82,8,0.0,1,1,1,184220.36,0
15609012,Client_9012,483,Spain,Male,30,4,102008.66,2,0,1,130965.93,0
15609013,Client_9013,634,France,Male,81,6,205350.2,2,1,1,160790.07,0
15609014,Client_9014,475,Germany,Female,78,6,243489.73,1,0,0,118176.68,0
15609015,Client_9015,758,France,Male,49,2,242616.77,2,0,1,164950.05,0
15609016,Client_9016,788,Spain,Male,29,10,0.0,3,1,0,26033.94,1
15609017,Client_9017,686,France,Male,58,7,211596.17,2,1,1,144993.69,0
15609018,Client_9018,523,Germany,Female,83,0,54246.99,1,0,1,38273.09,0
15609019,Client_9019,501,Spain,Female,25,3,14354.51,1,0,1,119531.97,1
15609020,Client_9020,680,Germany,Female,76,9,0.0,1,0,1,197287.36,1
